warehouse,week,load,capacity,load_percentage,demand,unsatisfied_demand
Склад6||Склад6_о,W39,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W40,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W41,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W42,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W43,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W44,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W45,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W46,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W47,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W48,0.0,12500.0,0.0,0.0,0.0
Склад6||Склад6_о,W49,696.0,12500.0,5.57,696.0,0.0
Склад6||Склад6_о,W50,500.0,12500.0,4.0,500.0,0.0
Склад6||Склад6_о,W51,754.0,12500.0,6.03,754.0,0.0
Склад6||Склад6_о,W52,547.0,12500.0,4.38,547.0,0.0
Склад6||Склад6_о,W53,0.0,12500.0,0.0,0.0,0.0
Склад7||Склад7_о,W1,17.0,4400.0,0.39,17.0,0.0
Склад7||Склад7_о,W2,282.0,4400.0,6.41,282.0,0.0
Склад7||Склад7_о,W3,4400.0,4400.0,100.0,4840.0,440.0
Склад7||Склад7_о,W4,4400.0,4400.0,100.0,5548.0,1148.0
Склад7||Склад7_о,W5,4400.0,4400.0,100.0,6195.0,1795.0
Склад7||Склад7_о,W6,4400.0,4400.0,100.0,5807.0,1407.0
Склад7||Склад7_о,W7,4400.0,4400.0,100.0,5442.0,1042.0
Склад7||Склад7_о,W8,4400.0,4400.0,100.0,4980.0,580.0
Склад7||Склад7_о,W9,4400.0,4400.0,100.0,5129.0,729.0
Склад7||Склад7_о,W10,4112.0,4400.0,93.45,4112.0,0.0
Склад7||Склад7_о,W11,3908.0,4400.0,88.82,3908.0,0.0
Склад7||Склад7_о,W12,4400.0,4400.0,100.0,5053.0,653.0
Склад7||Склад7_о,W13,4400.0,4400.0,100.0,4667.0,267.0
Склад7||Склад7_о,W14,4400.0,4400.0,100.0,4830.0,430.0
Склад7||Склад7_о,W15,3538.0,4400.0,80.41,3538.0,0.0
Склад7||Склад7_о,W16,4400.0,4400.0,100.0,4486.0,86.0
Склад7||Склад7_о,W17,4400.0,4400.0,100.0,4471.0,71.0
Склад7||Склад7_о,W18,4400.0,4400.0,100.0,5924.0,1524.0
Склад7||Склад7_о,W19,4400.0,4400.0,100.0,5609.0,1209.0
Склад7||Склад7_о,W20,4400.0,4400.0,100.0,4604.0,204.0
Склад7||Склад7_о,W21,4400.0,4400.0,100.0,4948.0,548.0
Склад7||Склад7_о,W22,4273.0,4400.0,97.11,4273.0,0.0
Склад7||Склад7_о,W23,4375.0,4400.0,99.43,4375.0,0.0
Склад7||Склад7_о,W24,4400.0,4400.0,100.0,4597.0,197.0
Склад7||Склад7_о,W25,4400.0,4400.0,100.0,4967.0,567.0
Склад7||Склад7_о,W26,4400.0,4400.0,100.0,4925.0,525.0
Склад7||Склад7_о,W27,4400.0,4400.0,100.0,5488.0,1088.0
Склад7||Склад7_о,W28,4400.0,4400.0,100.0,5455.0,1055.0
Склад7||Склад7_о,W29,4400.0,4400.0,100.0,4699.0,299.0
Склад7||Склад7_о,W30,4400.0,4400.0,100.0,4497.0,97.0
Склад7||Склад7_о,W31,4400.0,4400.0,100.0,4746.0,346.0
Склад7||Склад7_о,W32,4400.0,4400.0,100.0,5724.0,1324.0
Склад7||Склад7_о,W33,4400.0,4400.0,100.0,5887.0,1487.0
Склад7||Склад7_о,W34,4400.0,4400.0,100.0,5672.0,1272.0
Склад7||Склад7_о,W35,4400.0,4400.0,100.0,5434.0,1034.0
Склад7||Склад7_о,W36,4400.0,4400.0,100.0,5407.0,1007.0
