week,warehouse,product,stock
W39,Склад7||Склад7_о,Б5,13.038431547169266
W40,Склад7||Склад7_о,Б5,16.113500756587687
W41,Склад7||Склад7_о,Б5,12.770600247807486
W42,Склад7||Склад7_о,Б5,19.610937787050446
W43,Склад7||Склад7_о,Б5,15.55774287624259
W44,Склад7||Склад7_о,Б5,18.891828621783496
W45,Склад7||Склад7_о,Б5,16.930186341320688
W46,Склад7||Склад7_о,Б5,20.69124256754323
W47,Склад7||Склад7_о,Б5,20.424586005836147
W48,Склад7||Склад7_о,Б5,29.742276571198907
W49,Склад7||Склад7_о,Б5,24.289499762596826
W50,Склад7||Склад7_о,Б5,25.99380253537173
W51,Склад7||Склад7_о,Б5,25.02549779699004
W52,Склад7||Склад7_о,Б5,38.91306809297309
W53,Склад7||Склад7_о,Б5,81.1776039886706
W53,Склад8||Склад8_о,Б5,619.0
W35,Склад9||Склад9_о,Б2,1754.0
W36,Склад9||Склад9_о,Б2,2636.0
W37,Склад9||Склад9_о,Б2,2636.0
W38,Склад9||Склад9_о,Б2,2636.0
W39,Склад9||Склад9_о,Б2,2636.0
W40,Склад9||Склад9_о,Б2,2636.0
W41,Склад9||Склад9_о,Б2,2636.0
W42,Склад9||Склад9_о,Б2,2636.0
W43,Склад9||Склад9_о,Б2,160.79584775086505
W44,Склад9||Склад9_о,Б2,58.42136508582673
W45,Склад9||Склад9_о,Б2,18.12353293070572
W46,Склад9||Склад9_о,Б2,81.6377709953104
W47,Склад9||Склад9_о,Б2,41.10460546619975
W48,Склад9||Склад9_о,Б2,9.42833984368899
W49,Склад9||Склад9_о,Б2,0.18414726257205058
W50,Склад9||Склад9_о,Б2,0.0018752267064363602
W51,Склад9||Склад9_о,Б2,1.341363881571073e-05
W2,Склад10||Склад10_о,Б5,56.47058823529412
W3,Склад10||Склад10_о,Б5,19.183903970161406
W4,Склад10||Склад10_о,Б5,19.15286275937915
W5,Склад10||Склад10_о,Б5,14.75569371019981
W6,Склад10||Склад10_о,Б5,12.697388523685833
W7,Склад10||Склад10_о,Б5,12.80183581616019
W8,Склад10||Склад10_о,Б5,14.324409944570105
W9,Склад10||Склад10_о,Б5,19.182266576311058
W10,Склад10||Склад10_о,Б5,15.693407053180863
W11,Склад10||Склад10_о,Б5,18.906707418719172
W12,Склад10||Склад10_о,Б5,17.943989562135886
W13,Склад10||Склад10_о,Б5,16.82692567000021
W14,Склад10||Склад10_о,Б5,13.269332847965321
W15,Склад10||Склад10_о,Б5,13.496448640867376
W16,Склад10||Склад10_о,Б5,13.410866786270898
W17,Склад10||Склад10_о,Б5,11.761290172326643
